analysis             sr                         o          b          db              s          ds             s95obs    s95exp    robscons          rexpcons          
cms_sus_16_039       SR_A21                     2.0        2.6        0.8             0.0        2493.26        4.5       5.0       0                 0                 
cms_sus_16_039       SR_A22                     391.0      390.0      50.0            2493.26    2493.29401924  96.9      94.3      0                 0                 
cms_sus_16_039       SR_A23                     61.0       72.0       19.0            0.0        2493.26        26.2      30.9      0                 0                 
cms_sus_16_039       SR_A24                     9.0        10.0       4.0             0.0        2493.26        8.8       9.5       0                 0                 
cms_sus_16_039       SR_A25                     8.0        4.9        1.9             0.0        2493.26        10.1      7.4       0                 0                 
cms_sus_16_039       SR_A26                     35.0       37.0       9.0             2493.26    2493.29401924  18.8      19.4      0                 0                 
cms_sus_16_039       SR_A27                     17.0       21.0       8.0             0.0        2493.26        12.6      14.4      0                 0                 
cms_sus_16_039       SR_A28                     7.0        8.9        3.1             0.0        2493.26        7.1       8.1       0                 0                 
cms_sus_16_039       SR_A29                     5.0        3.6        1.3             0.0        2493.26        7.3       6.0       0                 0                 
cms_sus_16_039       SR_A30                     3.0        4.1        1.6             0.0        2493.26        5.0       5.6       0                 0                 
cms_sus_16_039       SR_A31                     1.0        1.0        0.5             0.0        2493.26        3.4       3.4       0                 0                 
cms_sus_16_039       SR_A32                     123.0      121.0      14.0            2493.26    2493.29401924  35.6      34.4      0                 0                 
cms_sus_16_039       SR_A33                     32.0       32.0       5.0             0.0        2493.26        15.4      15.3      0                 0                 
cms_sus_16_039       SR_A34                     4.0        11.6       2.6             0.0        2493.26        4.4       8.4       0                 0                 
cms_sus_16_039       SR_A35                     6.0        2.9        0.8             0.0        2493.26        8.6       5.6       0                 0                 
cms_sus_16_039       SR_A36                     5.0        3.7        1.0             0.0        2493.26        7.1       6.0       0                 0                 
cms_sus_16_039       SR_A37                     17.0       32.0       5.0             0.0        2493.26        7.6       13.5      0                 0                 
cms_sus_16_039       SR_A38                     9.0        9.6        2.4             0.0        2493.26        7.9       8.7       0                 0                 
cms_sus_16_039       SR_A39                     0.001      2.4        0.7             0.0        2493.26        3.0       4.5       0                 0                 
cms_sus_16_039       SR_A40                     2.0        1.0        0.4             0.0        2493.26        4.8       3.9       0                 0                 
cms_sus_16_039       SR_A41                     9.0        9.4        2.4             0.0        2493.26        8.2       8.2       0                 0                 
cms_sus_16_039       SR_A42                     3.0        6.6        2.1             0.0        2493.26        4.4       6.7       0                 0                 
cms_sus_16_039       SR_A43                     0.001      3.1        1.0             0.0        2493.26        2.9       4.9       0                 0                 
cms_sus_16_039       SR_A44                     0.001      2.5        0.8             0.0        2493.26        3.0       4.6       0                 0                 
cms_sus_16_039       SR_B01                     47.0       52.0       11.0            2493.26    2493.29401924  19.8      23.4      0                 0                 
cms_sus_16_039       SR_B02                     19.0       23.0       6.0             4986.52    3526.09832682  11.2      14.1      0                 0                 
cms_sus_16_039       SR_B03                     20.0       31.0       7.0             0.0        2493.26        9.2       14.5      0                 0                 
