analysis             sr                         o          b          db              s              ds              s95obs    s95exp    robscons         rexpcons         
cms_sus_16_039       SR_E04                     0.001      0.95       0.32            0.0            3.58978854469   3.06      3.01      0                0                
cms_sus_16_039       SR_E05                     1.0        0.89       0.32            0.0            3.58978854469   3.63      3.17      0                0                
cms_sus_16_039       SR_E06                     28.0       34.0       6.0             0.0            3.58978854469   12.3      15.6      0                0                
cms_sus_16_039       SR_E07                     9.0        4.8        1.2             0.0            3.58978854469   11.0      6.8       0                0                
cms_sus_16_039       SR_E08                     1.0        2.2        0.9             0.0            3.58978854469   3.5       4.5       0                0                
cms_sus_16_039       SR_E09                     1.0        0.7        0.4             0.0            3.58978854469   3.7       3.3       0                0                
cms_sus_16_039       SR_E10                     0.001      0.73       0.32            0.0            3.58978854469   3.0       2.97      0                0                
cms_sus_16_039       SR_E11                     4.0        5.4        1.5             0.0            3.58978854469   5.2       6.4       0                0                
cms_sus_16_039       SR_E12                     4.0        4.9        1.4             0.0            3.58978854469   5.6       6.2       0                0                
cms_sus_16_039       SR_F01                     146.0      170.0      50.0            0.0            3.58978854469   60.1      70.0      0                0                
cms_sus_16_039       SR_F02                     21.0       24.0       7.0             0.0            3.58978854469   13.3      14.6      0                0                
cms_sus_16_039       SR_F03                     2.0        5.8        2.0             0.0            3.58978854469   3.8       6.1       0                0                
cms_sus_16_039       SR_F04                     1.0        1.8        0.8             0.0            3.58978854469   3.7       4.4       0                0                
cms_sus_16_039       SR_F05                     1.0        0.9        0.6             0.0            3.58978854469   3.7       3.5       0                0                
cms_sus_16_039       SR_F06                     0.001      0.23       0.17            0.0            3.58978854469   2.97      2.88      0                0                
cms_sus_16_039       SR_F07                     34.0       42.0       11.0            0.0            3.58978854469   16.2      20.0      0                0                
cms_sus_16_039       SR_F08                     6.0        7.0        2.1             0.0            3.58978854469   6.8       7.5       0                0                
cms_sus_16_039       SR_F09                     3.0        1.9        0.8             0.0            3.58978854469   5.7       4.9       0                0                
cms_sus_16_039       SR_F10                     2.0        1.3        0.6             0.0            3.58978854469   4.4       4.1       0                0                
